ID,y_pred,y_true,mask
polyID19_S135,0.7512462139129639,0.0,1.0
polyID2_S27,0.184808611869812,0.0,1.0
polyID11_S142,0.9493836760520935,0.0,1.0
polyID2_S93,0.17414376139640808,0.0,1.0
polyID10_S129,0.05701562017202377,0.0,1.0
polyID23_S107,0.9913001656532288,1.0,1.0
polyID18_S51,0.9781369566917419,1.0,1.0
polyID11_S128,0.9009870290756226,0.0,1.0
polyID12_S96,0.27267614006996155,1.0,1.0
polyID19_S89,0.551921546459198,0.0,1.0
polyID3_S67,0.6359332203865051,1.0,1.0
polyID2_S91,0.21605922281742096,0.0,1.0
polyID10_S140,0.13864663243293762,0.0,1.0
polyID1_S88,0.3735397756099701,0.0,1.0
polyID19_S120,0.4030054211616516,0.0,1.0
polyID7_S67,0.03754457086324692,0.0,1.0
polyID14_S60,0.21610085666179657,0.0,1.0
polyID4_S3,0.28002220392227173,1.0,1.0
polyID6_S108,0.981648325920105,1.0,1.0
polyID3_S125,0.5338425040245056,1.0,1.0
polyID20_S57,0.6372169256210327,1.0,1.0
polyID21_S117,0.5236684083938599,1.0,1.0
polyID4_S54,0.19471155107021332,1.0,1.0
polyID9_S198,0.19568900763988495,0.0,1.0
polyID11_S117,0.22936436533927917,0.0,1.0
polyID10_S56,0.11233802884817123,0.0,1.0
polyID22_S18,0.9619494676589966,1.0,1.0
polyID1_S98,0.3872734010219574,0.0,1.0
polyID11_S141,0.39317283034324646,0.0,1.0
polyID12_S185,0.9567832946777344,1.0,1.0
polyID11_S2,0.4452461302280426,0.0,1.0
polyID15_S158,0.5786643028259277,0.0,1.0
polyID19_S80,0.7075853943824768,0.0,1.0
polyID8_S12,0.052763499319553375,0.0,1.0
polyID14_S32,0.17992529273033142,0.0,1.0
polyID7_S197,0.04784787446260452,0.0,1.0
polyID7_S38,0.03571883961558342,0.0,1.0
polyID12_S155,0.8599057197570801,1.0,1.0
polyID6_S165,0.9698893427848816,1.0,1.0
polyID12_S161,0.8000615239143372,1.0,1.0
polyID10_S75,0.23528273403644562,0.0,1.0
polyID19_S159,0.36275362968444824,0.0,1.0
polyID6_S51,0.9797922372817993,1.0,1.0
polyID18_S21,0.9741528034210205,1.0,1.0
polyID20_S21,0.7239037156105042,1.0,1.0
polyID1_S197,0.1727638989686966,0.0,1.0
polyID2_S198,0.09335725754499435,0.0,1.0
polyID12_S166,0.19200687110424042,1.0,1.0
polyID8_S127,0.0894026830792427,0.0,1.0
polyID8_S59,0.20232078433036804,0.0,1.0
polyID17_S166,0.9694910049438477,1.0,1.0
polyID7_S80,0.11845516413450241,0.0,1.0
polyID11_S109,0.20406131446361542,0.0,1.0
polyID12_S61,0.912213921546936,1.0,1.0
polyID1_S49,0.12410731613636017,0.0,1.0
polyID3_S19,0.8607206344604492,1.0,1.0
polyID23_S9,0.9818682670593262,1.0,1.0
polyID12_S90,0.8265177607536316,1.0,1.0
polyID22_S171,0.9786916375160217,1.0,1.0
polyID21_S200,0.9065873026847839,1.0,1.0
polyID3_S107,0.6299161911010742,1.0,1.0
polyID20_S197,0.33430710434913635,1.0,1.0
polyID1_S119,0.11512735486030579,0.0,1.0
polyID10_S96,0.055198054760694504,0.0,1.0
polyID3_S88,0.5954896807670593,1.0,1.0
polyID16_S108,0.6512293815612793,1.0,1.0
polyID23_S16,0.9866989850997925,1.0,1.0
polyID15_S91,0.591526985168457,0.0,1.0
polyID20_S180,0.8907254934310913,1.0,1.0
polyID4_S91,0.5207671523094177,1.0,1.0
polyID2_S53,0.06823653727769852,0.0,1.0
polyID15_S12,0.5152029991149902,0.0,1.0
polyID8_S31,0.04556183144450188,0.0,1.0
polyID2_S147,0.5688298940658569,0.0,1.0
polyID11_S137,0.4050959050655365,0.0,1.0
polyID22_S4,0.8368697166442871,1.0,1.0
polyID11_S102,0.9502850770950317,0.0,1.0
polyID17_S2,0.9191610217094421,1.0,1.0
polyID20_S100,0.5513425469398499,1.0,1.0
polyID6_S9,0.986954391002655,1.0,1.0
polyID3_S118,0.29690518975257874,1.0,1.0
polyID17_S148,0.9851735830307007,1.0,1.0
polyID1_S133,0.32254722714424133,0.0,1.0
polyID1_S123,0.1381179690361023,0.0,1.0
polyID11_S84,0.6113940477371216,0.0,1.0
polyID7_S96,0.03954415023326874,0.0,1.0
polyID14_S109,0.15589569509029388,0.0,1.0
polyID23_S42,0.9849816560745239,1.0,1.0
polyID19_S121,0.9140539169311523,0.0,1.0
polyID11_S60,0.09632022678852081,0.0,1.0
polyID1_S158,0.14899760484695435,0.0,1.0
polyID3_S184,0.5770817399024963,1.0,1.0
polyID21_S16,0.8257322907447815,1.0,1.0
polyID8_S94,0.0772230327129364,0.0,1.0
polyID7_S48,0.036236654967069626,0.0,1.0
polyID9_S124,0.15218278765678406,0.0,1.0
polyID13_S36,0.30069950222969055,0.0,1.0
polyID6_S170,0.9851630330085754,1.0,1.0
polyID3_S151,0.3241599202156067,1.0,1.0
polyID8_S184,0.043432194739580154,0.0,1.0
polyID3_S23,0.5766488313674927,1.0,1.0
polyID11_S71,0.2501184940338135,0.0,1.0
polyID1_S187,0.25926822423934937,0.0,1.0
polyID2_S39,0.3686812222003937,0.0,1.0
polyID3_S120,0.5546359419822693,1.0,1.0
polyID15_S167,0.3940058648586273,0.0,1.0
polyID7_S189,0.15659072995185852,0.0,1.0
polyID17_S8,0.9682720899581909,1.0,1.0
polyID7_S119,0.04541907459497452,0.0,1.0
polyID10_S167,0.07530618458986282,0.0,1.0
polyID20_S48,0.6939211487770081,1.0,1.0
polyID11_S188,0.405514121055603,0.0,1.0
polyID15_S120,0.8022555112838745,0.0,1.0
polyID22_S72,0.9515413641929626,1.0,1.0
polyID3_S37,0.588193953037262,1.0,1.0
polyID7_S62,0.04681087285280228,0.0,1.0
polyID13_S194,0.30565145611763,0.0,1.0
polyID1_S163,0.1448984146118164,0.0,1.0
polyID23_S35,0.9895303249359131,1.0,1.0
polyID3_S32,0.4079418480396271,1.0,1.0
polyID15_S128,0.5066127777099609,0.0,1.0
polyID8_S169,0.04837290197610855,0.0,1.0
polyID18_S81,0.9837153553962708,1.0,1.0
polyID1_S33,0.07283109426498413,0.0,1.0
polyID6_S45,0.9690430164337158,1.0,1.0
polyID23_S10,0.9901623725891113,1.0,1.0
polyID2_S105,0.1341109722852707,0.0,1.0
polyID2_S79,0.38376182317733765,0.0,1.0
polyID13_S156,0.2651311159133911,0.0,1.0
polyID5_S47,0.9844606518745422,1.0,1.0
polyID3_S78,0.8495750427246094,1.0,1.0
polyID16_S7,0.485952764749527,1.0,1.0
polyID4_S121,0.9170019030570984,1.0,1.0
polyID8_S79,0.15658128261566162,0.0,1.0
polyID7_S8,0.04050256684422493,0.0,1.0
polyID19_S150,0.6707595586776733,0.0,1.0
polyID3_S46,0.5125274062156677,1.0,1.0
polyID12_S23,0.4256000816822052,1.0,1.0
polyID4_S52,0.6065153479576111,1.0,1.0
polyID16_S134,0.7008610367774963,1.0,1.0
polyID3_S31,0.6428700089454651,1.0,1.0
polyID10_S66,0.14162881672382355,0.0,1.0
polyID11_S190,0.17087626457214355,0.0,1.0
polyID4_S57,0.47166913747787476,1.0,1.0
polyID13_S91,0.21199747920036316,0.0,1.0
polyID8_S176,0.05611701309680939,0.0,1.0
polyID2_S108,0.224989652633667,0.0,1.0
polyID20_S114,0.8569627404212952,1.0,1.0
polyID9_S83,0.23135794699192047,0.0,1.0
polyID5_S63,0.9879822134971619,1.0,1.0
polyID2_S166,0.3426428437232971,0.0,1.0
polyID18_S105,0.9824560880661011,1.0,1.0
polyID15_S104,0.8516346216201782,0.0,1.0
polyID6_S63,0.9730830192565918,1.0,1.0
polyID21_S55,0.8690189719200134,1.0,1.0
polyID11_S42,0.9595744013786316,0.0,1.0
polyID2_S139,0.49188345670700073,0.0,1.0
polyID15_S170,0.5433908104896545,0.0,1.0
polyID21_S88,0.6334233283996582,1.0,1.0
polyID6_S61,0.9776501655578613,1.0,1.0
polyID20_S33,0.8161066770553589,1.0,1.0
polyID20_S157,0.6059949994087219,1.0,1.0
polyID21_S103,0.2531549036502838,1.0,1.0
polyID2_S154,0.30543678998947144,0.0,1.0
polyID9_S27,0.2297390252351761,0.0,1.0
polyID7_S130,0.036223750561475754,0.0,1.0
polyID2_S23,0.4052598476409912,0.0,1.0
polyID1_S171,0.6218515038490295,0.0,1.0
polyID17_S38,0.9805077910423279,1.0,1.0
polyID15_S110,0.39668557047843933,0.0,1.0
polyID20_S43,0.34431934356689453,1.0,1.0
polyID16_S128,0.7443786263465881,1.0,1.0
polyID22_S104,0.9740256667137146,1.0,1.0
polyID19_S12,0.5101817846298218,0.0,1.0
polyID9_S84,0.057636868208646774,0.0,1.0
polyID19_S100,0.5643597841262817,0.0,1.0
polyID11_S76,0.052440132945775986,0.0,1.0
polyID8_S23,0.043137528002262115,0.0,1.0
polyID21_S176,0.8481874465942383,1.0,1.0
polyID20_S150,0.69735187292099,1.0,1.0
polyID15_S49,0.5857215523719788,0.0,1.0
polyID10_S78,0.09550108015537262,0.0,1.0
polyID8_S132,0.08553171157836914,0.0,1.0
polyID18_S180,0.9731834530830383,1.0,1.0
polyID3_S54,0.44714999198913574,1.0,1.0
polyID15_S54,0.45806631445884705,0.0,1.0
polyID14_S59,0.5599942803382874,0.0,1.0
polyID16_S131,0.44364845752716064,1.0,1.0
polyID5_S93,0.985493004322052,1.0,1.0
polyID4_S189,0.6757327318191528,1.0,1.0
polyID18_S119,0.9540314674377441,1.0,1.0
polyID18_S67,0.9805132746696472,1.0,1.0
polyID15_S142,0.7723211646080017,0.0,1.0
polyID7_S64,0.07921865582466125,0.0,1.0
polyID15_S27,0.7792273163795471,0.0,1.0
polyID18_S136,0.9798204302787781,1.0,1.0
polyID18_S53,0.9547291994094849,1.0,1.0
polyID7_S66,0.07821555435657501,0.0,1.0
polyID20_S24,0.5914576053619385,1.0,1.0
polyID11_S58,0.4904644787311554,0.0,1.0
polyID14_S8,0.21822328865528107,0.0,1.0
polyID14_S46,0.5216847062110901,0.0,1.0
polyID21_S126,0.8677689433097839,1.0,1.0
polyID17_S110,0.9656038284301758,1.0,1.0
polyID22_S99,0.9765457510948181,1.0,1.0
polyID9_S190,0.08155655860900879,0.0,1.0
polyID16_S200,0.8843510150909424,1.0,1.0
polyID23_S127,0.9683436155319214,1.0,1.0
polyID18_S17,0.837967038154602,1.0,1.0
polyID13_S37,0.303489625453949,0.0,1.0
polyID15_S146,0.30313581228256226,0.0,1.0
polyID14_S18,0.4452957510948181,0.0,1.0
polyID14_S178,0.1522512584924698,0.0,1.0
polyID20_S62,0.6812353134155273,1.0,1.0
polyID21_S59,0.818341851234436,1.0,1.0
polyID17_S75,0.9831699728965759,1.0,1.0
polyID1_S136,0.12985092401504517,0.0,1.0
polyID10_S169,0.09355773776769638,0.0,1.0
polyID17_S126,0.9669002294540405,1.0,1.0
polyID1_S149,0.14328746497631073,0.0,1.0
polyID17_S105,0.9755550622940063,1.0,1.0
polyID9_S70,0.09665611386299133,0.0,1.0
polyID18_S151,0.9687438607215881,1.0,1.0
polyID8_S118,0.12233676016330719,0.0,1.0
polyID17_S122,0.9841569066047668,1.0,1.0
polyID23_S128,0.9909176230430603,1.0,1.0
polyID2_S25,0.1619608849287033,0.0,1.0
polyID23_S165,0.9881901741027832,1.0,1.0
polyID12_S102,0.27242523431777954,1.0,1.0
polyID15_S55,0.6112098097801208,0.0,1.0
polyID5_S141,0.9413158893585205,1.0,1.0
polyID5_S46,0.9874739646911621,1.0,1.0
polyID17_S193,0.9748516082763672,1.0,1.0
polyID14_S124,0.370802104473114,0.0,1.0
polyID15_S68,0.6677408814430237,0.0,1.0
polyID1_S86,0.4075902998447418,0.0,1.0
polyID20_S8,0.6658943295478821,1.0,1.0
polyID12_S186,0.36829039454460144,1.0,1.0
polyID9_S7,0.07930576056241989,0.0,1.0
polyID17_S56,0.969293475151062,1.0,1.0
polyID18_S174,0.9829172492027283,1.0,1.0
polyID3_S51,0.8009218573570251,1.0,1.0
polyID17_S83,0.9802125692367554,1.0,1.0
polyID5_S79,0.8558365106582642,1.0,1.0
polyID8_S13,0.04587182775139809,0.0,1.0
polyID1_S109,0.6438874006271362,0.0,1.0
polyID22_S57,0.8652068972587585,1.0,1.0
polyID1_S153,0.10736731439828873,0.0,1.0
polyID20_S186,0.899813175201416,1.0,1.0
polyID11_S167,0.8596080541610718,0.0,1.0
polyID10_S193,0.35614681243896484,0.0,1.0
polyID3_S10,0.3389395773410797,1.0,1.0
polyID2_S111,0.2998710870742798,0.0,1.0
polyID1_S117,0.20992667973041534,0.0,1.0
polyID18_S187,0.9800080060958862,1.0,1.0
polyID3_S127,0.2106039971113205,1.0,1.0
polyID8_S161,0.05859507620334625,0.0,1.0
polyID10_S117,0.1459832638502121,0.0,1.0
polyID2_S75,0.2622373700141907,0.0,1.0
polyID16_S99,0.6432219743728638,1.0,1.0
polyID15_S183,0.5598368048667908,0.0,1.0
polyID22_S170,0.9703783988952637,1.0,1.0
polyID10_S200,0.34049898386001587,0.0,1.0
polyID13_S142,0.4358535408973694,0.0,1.0
polyID20_S193,0.3314994275569916,1.0,1.0
polyID2_S18,0.11940581351518631,0.0,1.0
polyID11_S63,0.5478639006614685,0.0,1.0
polyID9_S36,0.19924287497997284,0.0,1.0
polyID13_S146,0.25135910511016846,0.0,1.0
polyID14_S74,0.40980446338653564,0.0,1.0
polyID22_S108,0.9422390460968018,1.0,1.0
polyID21_S46,0.7445440888404846,1.0,1.0
polyID3_S89,0.41449418663978577,1.0,1.0
polyID21_S44,0.7971897721290588,1.0,1.0
polyID15_S78,0.6848545074462891,0.0,1.0
polyID14_S80,0.21559225022792816,0.0,1.0
polyID14_S87,0.16683988273143768,0.0,1.0
polyID23_S18,0.989754855632782,1.0,1.0
polyID21_S181,0.7938123345375061,1.0,1.0
polyID16_S43,0.5747677683830261,1.0,1.0
polyID21_S186,0.881542444229126,1.0,1.0
polyID10_S134,0.3179067373275757,0.0,1.0
polyID20_S98,0.6961655616760254,1.0,1.0
polyID19_S125,0.27400022745132446,0.0,1.0
polyID5_S75,0.9707720279693604,1.0,1.0
polyID18_S26,0.9534792900085449,1.0,1.0
polyID4_S141,0.8528092503547668,1.0,1.0
polyID5_S61,0.9818952679634094,1.0,1.0
polyID17_S146,0.9806692004203796,1.0,1.0
polyID16_S1,0.648707389831543,1.0,1.0
polyID7_S120,0.03308691829442978,0.0,1.0
polyID4_S8,0.46624284982681274,1.0,1.0
polyID6_S66,0.9781047701835632,1.0,1.0
polyID23_S79,0.9910311698913574,1.0,1.0
polyID10_S147,0.23971298336982727,0.0,1.0
polyID3_S68,0.23562748730182648,1.0,1.0
polyID8_S116,0.03358354791998863,0.0,1.0
polyID15_S19,0.27489614486694336,0.0,1.0
polyID8_S85,0.050385117530822754,0.0,1.0
polyID18_S82,0.9878942370414734,1.0,1.0
polyID13_S55,0.1845538467168808,0.0,1.0
polyID3_S102,0.21252766251564026,1.0,1.0
polyID13_S167,0.25593626499176025,0.0,1.0
polyID5_S36,0.969437301158905,1.0,1.0
polyID18_S186,0.9840199947357178,1.0,1.0
polyID18_S120,0.97652268409729,1.0,1.0
polyID5_S122,0.9800348281860352,1.0,1.0
polyID17_S196,0.97940593957901,1.0,1.0
polyID18_S5,0.9837234020233154,1.0,1.0
polyID14_S24,0.14702902734279633,0.0,1.0
polyID12_S158,0.5805803537368774,1.0,1.0
polyID7_S20,0.037768613547086716,0.0,1.0
polyID15_S87,0.3911086618900299,0.0,1.0
polyID9_S15,0.11850608885288239,0.0,1.0
polyID21_S34,0.688444972038269,1.0,1.0
polyID8_S166,0.05488699674606323,0.0,1.0
polyID21_S184,0.7049089074134827,1.0,1.0
polyID10_S49,0.11690787971019745,0.0,1.0
polyID21_S151,0.2718379497528076,1.0,1.0
polyID6_S44,0.979826033115387,1.0,1.0
polyID3_S64,0.5929964780807495,1.0,1.0
polyID19_S168,0.43250101804733276,0.0,1.0
polyID22_S12,0.9355634450912476,1.0,1.0
polyID6_S40,0.9739149212837219,1.0,1.0
polyID7_S160,0.09129539877176285,0.0,1.0
polyID23_S1,0.9877871870994568,1.0,1.0
polyID1_S191,0.4347432255744934,0.0,1.0
polyID13_S119,0.21683017909526825,0.0,1.0
polyID13_S138,0.18211781978607178,0.0,1.0
polyID2_S125,0.12469304352998734,0.0,1.0
polyID2_S11,0.3149774670600891,0.0,1.0
polyID23_S121,0.9710365533828735,1.0,1.0
polyID8_S162,0.08236627280712128,0.0,1.0
polyID8_S153,0.03583070635795593,0.0,1.0
polyID22_S51,0.9743898510932922,1.0,1.0
polyID5_S20,0.963927149772644,1.0,1.0
polyID6_S146,0.9689568281173706,1.0,1.0
polyID16_S11,0.5789767503738403,1.0,1.0
polyID15_S166,0.4438297748565674,0.0,1.0
polyID22_S185,0.8676719069480896,1.0,1.0
polyID4_S7,0.5923832654953003,1.0,1.0
polyID6_S171,0.9835125803947449,1.0,1.0
polyID5_S22,0.948801577091217,1.0,1.0
polyID18_S147,0.9734829664230347,1.0,1.0
polyID5_S84,0.9805378317832947,1.0,1.0
polyID1_S144,0.1251281201839447,0.0,1.0
polyID21_S98,0.7332431674003601,1.0,1.0
polyID12_S199,0.9529322385787964,1.0,1.0
polyID17_S64,0.9800277352333069,1.0,1.0
polyID2_S71,0.12132088094949722,0.0,1.0
polyID1_S3,0.11986232548952103,0.0,1.0
polyID11_S61,0.30834484100341797,0.0,1.0
polyID6_S188,0.9817637801170349,1.0,1.0
polyID18_S191,0.9814916849136353,1.0,1.0
polyID19_S24,0.7997603416442871,0.0,1.0
polyID12_S167,0.4526672065258026,1.0,1.0
polyID7_S28,0.1040734350681305,0.0,1.0
polyID22_S52,0.9590907096862793,1.0,1.0
polyID10_S21,0.14652404189109802,0.0,1.0
polyID19_S26,0.44561028480529785,0.0,1.0
polyID9_S18,0.08779796212911606,0.0,1.0
polyID2_S167,0.3395627439022064,0.0,1.0
polyID2_S165,0.0569637268781662,0.0,1.0
polyID21_S39,0.8392003178596497,1.0,1.0
polyID6_S200,0.984764814376831,1.0,1.0
polyID17_S171,0.9820486903190613,1.0,1.0
polyID14_S35,0.3909183144569397,0.0,1.0
polyID12_S42,0.8020858764648438,1.0,1.0
polyID15_S127,0.4398588538169861,0.0,1.0
polyID17_S16,0.9864246845245361,1.0,1.0
polyID4_S55,0.2637622654438019,1.0,1.0
polyID22_S188,0.6794362664222717,1.0,1.0
polyID11_S106,0.599153995513916,0.0,1.0
polyID10_S196,0.05749783664941788,0.0,1.0
polyID15_S149,0.18409502506256104,0.0,1.0
polyID11_S11,0.09457265585660934,0.0,1.0
polyID23_S80,0.9918051958084106,1.0,1.0
polyID2_S116,0.3361143469810486,0.0,1.0
polyID17_S98,0.9839484095573425,1.0,1.0
polyID4_S152,0.5579285025596619,1.0,1.0
polyID17_S173,0.9775823950767517,1.0,1.0
polyID20_S178,0.783621072769165,1.0,1.0
polyID13_S131,0.17029495537281036,0.0,1.0
polyID5_S90,0.9853148460388184,1.0,1.0
polyID1_S192,0.2987884283065796,0.0,1.0
polyID10_S73,0.08091405779123306,0.0,1.0
polyID15_S2,0.5884929895401001,0.0,1.0
polyID1_S159,0.4627542495727539,0.0,1.0
polyID2_S185,0.22844932973384857,0.0,1.0
polyID4_S6,0.3894524872303009,1.0,1.0
polyID13_S151,0.22902588546276093,0.0,1.0
polyID17_S72,0.9804370999336243,1.0,1.0
polyID4_S129,0.45777714252471924,1.0,1.0
polyID23_S166,0.9903021454811096,1.0,1.0
polyID9_S63,0.15075407922267914,0.0,1.0
polyID7_S47,0.07478144019842148,0.0,1.0
polyID8_S141,0.03818950802087784,0.0,1.0
polyID3_S74,0.7038334012031555,1.0,1.0
polyID11_S124,0.9293042421340942,0.0,1.0
polyID4_S42,0.6341096758842468,1.0,1.0
polyID17_S194,0.9847515225410461,1.0,1.0
polyID20_S7,0.4647580683231354,1.0,1.0
polyID3_S166,0.7533102631568909,1.0,1.0
polyID5_S186,0.9761627912521362,1.0,1.0
polyID10_S8,0.14648094773292542,0.0,1.0
polyID12_S200,0.6908478736877441,1.0,1.0
polyID18_S41,0.9826138615608215,1.0,1.0
polyID1_S145,0.14958851039409637,0.0,1.0
polyID8_S189,0.048556506633758545,0.0,1.0
polyID20_S75,0.8241020441055298,1.0,1.0
polyID8_S157,0.10479594022035599,0.0,1.0
polyID22_S1,0.8000016808509827,1.0,1.0
polyID9_S9,0.10324043035507202,0.0,1.0
polyID17_S172,0.9870674014091492,1.0,1.0
polyID9_S60,0.07011786848306656,0.0,1.0
polyID20_S185,0.48341071605682373,1.0,1.0
polyID9_S53,0.29127761721611023,0.0,1.0
polyID4_S194,0.46761608123779297,1.0,1.0
polyID23_S119,0.9906622767448425,1.0,1.0
polyID1_S66,0.05494223162531853,0.0,1.0
polyID22_S102,0.8754955530166626,1.0,1.0
polyID21_S53,0.4330980181694031,1.0,1.0
polyID8_S71,0.08213881403207779,0.0,1.0
polyID10_S144,0.09807084500789642,0.0,1.0
polyID7_S44,0.059503283351659775,0.0,1.0
polyID4_S53,0.3003702163696289,1.0,1.0
polyID12_S139,0.48245149850845337,1.0,1.0
polyID9_S150,0.09225665777921677,0.0,1.0
polyID1_S199,0.07996450364589691,0.0,1.0
polyID12_S74,0.4096473753452301,1.0,1.0
polyID9_S95,0.07399759441614151,0.0,1.0
polyID16_S29,0.6274451613426208,1.0,1.0
polyID5_S197,0.9865530133247375,1.0,1.0
polyID9_S19,0.09990754723548889,0.0,1.0
polyID18_S178,0.9846298098564148,1.0,1.0
polyID3_S192,0.3640657663345337,1.0,1.0
polyID20_S25,0.7379804849624634,1.0,1.0
polyID12_S35,0.37736886739730835,1.0,1.0
polyID4_S16,0.5981864333152771,1.0,1.0
polyID5_S42,0.9783586859703064,1.0,1.0
polyID11_S6,0.3245169520378113,0.0,1.0
polyID16_S179,0.7652350664138794,1.0,1.0
polyID8_S60,0.04049190506339073,0.0,1.0
polyID14_S155,0.07713113725185394,0.0,1.0
polyID4_S188,0.5321474671363831,1.0,1.0
polyID1_S4,0.32928454875946045,0.0,1.0
polyID23_S44,0.987237811088562,1.0,1.0
polyID1_S12,0.3206331133842468,0.0,1.0
polyID15_S63,0.5677263736724854,0.0,1.0
polyID2_S117,0.39425796270370483,0.0,1.0
polyID20_S133,0.942773699760437,1.0,1.0
polyID21_S23,0.9371803998947144,1.0,1.0
polyID6_S130,0.6114287972450256,1.0,1.0
polyID12_S2,0.5471252799034119,1.0,1.0
polyID18_S16,0.984269380569458,1.0,1.0
polyID4_S108,0.5494561195373535,1.0,1.0
polyID16_S110,0.7848544716835022,1.0,1.0
polyID5_S68,0.9862545728683472,1.0,1.0
polyID16_S146,0.5915005207061768,1.0,1.0
polyID1_S96,0.16243216395378113,0.0,1.0
polyID12_S123,0.9711493253707886,1.0,1.0
polyID5_S117,0.9877809286117554,1.0,1.0
polyID23_S133,0.9865765571594238,1.0,1.0
polyID2_S10,0.3018002212047577,0.0,1.0
polyID22_S85,0.9657363295555115,1.0,1.0
polyID13_S145,0.2025369256734848,0.0,1.0
polyID3_S34,0.5709472894668579,1.0,1.0
polyID1_S27,0.1015758067369461,0.0,1.0
polyID16_S107,0.4579910337924957,1.0,1.0
polyID23_S117,0.9847468137741089,1.0,1.0
polyID20_S95,0.610402524471283,1.0,1.0
polyID11_S39,0.9438413381576538,0.0,1.0
polyID22_S101,0.9698230028152466,1.0,1.0
polyID22_S11,0.9766108989715576,1.0,1.0
polyID10_S184,0.06935767829418182,0.0,1.0
polyID23_S171,0.9868565201759338,1.0,1.0
polyID23_S11,0.9909963607788086,1.0,1.0
polyID13_S38,0.2388373613357544,0.0,1.0
polyID12_S48,0.9554510712623596,1.0,1.0
polyID15_S77,0.5626149773597717,0.0,1.0
polyID21_S143,0.8571642637252808,1.0,1.0
polyID10_S77,0.35973042249679565,0.0,1.0
polyID21_S111,0.7851350903511047,1.0,1.0
polyID15_S4,0.6428558230400085,0.0,1.0
polyID6_S81,0.9863428473472595,1.0,1.0
polyID4_S135,0.8146587610244751,1.0,1.0
polyID7_S46,0.051237672567367554,0.0,1.0
polyID5_S176,0.9785228371620178,1.0,1.0
polyID21_S82,0.7002199292182922,1.0,1.0
polyID8_S152,0.03454094007611275,0.0,1.0
polyID7_S109,0.08508187532424927,0.0,1.0
polyID12_S93,0.17577673494815826,1.0,1.0
polyID19_S74,0.8154646158218384,0.0,1.0
polyID18_S170,0.9769312739372253,1.0,1.0
polyID2_S15,0.260797381401062,0.0,1.0
polyID8_S130,0.06567557156085968,0.0,1.0
polyID9_S132,0.10661900788545609,0.0,1.0
polyID15_S50,0.6399425864219666,0.0,1.0
polyID9_S119,0.054758746176958084,0.0,1.0
polyID9_S183,0.19386045634746552,0.0,1.0
polyID23_S125,0.9908084273338318,1.0,1.0
polyID13_S99,0.15552209317684174,0.0,1.0
polyID16_S41,0.5668194890022278,1.0,1.0
polyID11_S103,0.6006672978401184,0.0,1.0
polyID16_S193,0.6119588613510132,1.0,1.0
polyID16_S8,0.5906342267990112,1.0,1.0
polyID5_S136,0.9593141078948975,1.0,1.0
polyID21_S76,0.6558258533477783,1.0,1.0
polyID18_S114,0.9800559878349304,1.0,1.0
polyID1_S13,0.23526643216609955,0.0,1.0
polyID4_S190,0.3534274101257324,1.0,1.0
polyID16_S27,0.7584635019302368,1.0,1.0
polyID4_S181,0.4190812110900879,1.0,1.0
polyID17_S151,0.9843119978904724,1.0,1.0
polyID15_S153,0.7188020944595337,0.0,1.0
polyID17_S26,0.9866964221000671,1.0,1.0
polyID7_S129,0.03362277150154114,0.0,1.0
polyID22_S45,0.9767333269119263,1.0,1.0
polyID10_S34,0.13802915811538696,0.0,1.0
polyID19_S172,0.7514430284500122,0.0,1.0
polyID20_S181,0.6731160879135132,1.0,1.0
polyID23_S183,0.9909071922302246,1.0,1.0
polyID10_S188,0.2815249264240265,0.0,1.0
polyID5_S139,0.9866206645965576,1.0,1.0
polyID16_S34,0.48777109384536743,1.0,1.0
polyID13_S11,0.37576824426651,0.0,1.0
polyID13_S134,0.25005483627319336,0.0,1.0
polyID23_S110,0.9769752025604248,1.0,1.0
polyID16_S36,0.5638193488121033,1.0,1.0
polyID19_S52,0.40270596742630005,0.0,1.0
polyID9_S32,0.08672323077917099,0.0,1.0
polyID23_S62,0.9714345335960388,1.0,1.0
polyID14_S177,0.26632288098335266,0.0,1.0
polyID14_S193,0.43778854608535767,0.0,1.0
polyID22_S147,0.9375616908073425,1.0,1.0
polyID4_S93,0.2351926863193512,1.0,1.0
polyID23_S144,0.989605188369751,1.0,1.0
polyID20_S1,0.6917643547058105,1.0,1.0
polyID2_S17,0.12850415706634521,0.0,1.0
polyID3_S7,0.2027040272951126,1.0,1.0
polyID7_S200,0.06877423822879791,0.0,1.0
polyID6_S26,0.9867074489593506,1.0,1.0
polyID17_S108,0.9637143015861511,1.0,1.0
polyID14_S191,0.37276071310043335,0.0,1.0
polyID17_S128,0.9812198877334595,1.0,1.0
polyID7_S196,0.06225641816854477,0.0,1.0
polyID15_S139,0.4439348578453064,0.0,1.0
polyID20_S78,0.6368101239204407,1.0,1.0
polyID21_S77,0.607795774936676,1.0,1.0
polyID23_S73,0.9913774728775024,1.0,1.0
polyID4_S48,0.8913372159004211,1.0,1.0
polyID18_S128,0.9762242436408997,1.0,1.0
polyID14_S50,0.5823991894721985,0.0,1.0
polyID19_S3,0.6012862920761108,0.0,1.0
polyID15_S116,0.7105988264083862,0.0,1.0
polyID9_S98,0.13556984066963196,0.0,1.0
polyID7_S158,0.06004063040018082,0.0,1.0
polyID23_S105,0.9913007616996765,1.0,1.0
polyID7_S91,0.10006718337535858,0.0,1.0
polyID11_S155,0.9674695134162903,0.0,1.0
polyID3_S152,0.48154768347740173,1.0,1.0
